ID,RestaurantID,views,Rating
3553,34,"So I came revered pizza joint Nolita right opened lunch around 11:25 - short line able be seated right away . Was definitely glad we came we since line grew exponentially every 10 minute; time food came wait already sitting about hour probably due prior reservation whatnot . This; however; two day Christmas perhaps's indicative usual wait time; know . Anyways; far New York pizza's go; I been bit hunt city best pizza within past couple month this place seriously rank there the top the pool . Suuuuupercrunchy; thin; crackly crust; maybe the thinnest crust I've so far the city . We got large pie half vodka rubirosa supreme . I liked half very different reason . The vodka something I think've gotta get . It really showcase the depth the vodka tomato sauce - tangy; rich; bit garlic top the best crust've ever! Top with the freshest mozzarella've got classic; great slice pizza . While I thought the vodka better ode the nyc``classic""slice; I thought the rubirosa supreme wa altogether tastier I'm a sucker basil garlic my pizza . The pocket pepperoni have just a slight pool grease them the best way possible the sausage prime . Just altogether a really really good mix flavor . I would rate this pizza some of the best the city a much higher quality the classic slice joint like Joes prince st. Pizza albeit it's the pricier side sitting about $20-30 a pie depending what you get on it . Worth the hype wait!",5.0 star rating
3554,34,Great wine; beer cocktail selection.You must come for pizza! We a half half pepperoni sausage plain side wa delicious pizza a thin crust flavour well balance wonderfulWould definitely like go back try of the other appetiser pasta,4.0 star rating
3555,34,Hmmm...Surely; I written review place . Did Yelp delete one review?! Not surprised...Anywho; place absolutely best NY! My friend introduced place I been ever since each one my trip NY . This time I brought my mom; doe like pizza pasta; had converted since.I highly recommend making reservation Rubirosa try come at off time . While everything good ;'re known signature vodka pizza . You add pesto well; I preferred without overpowers . You also choose do half vodka half pepperoni; another popular topping; In't fan it . I'm huge crust person; thin crust pizza cheese creamy vodka sauce is just heavenly! You just slurp the pizza to devour it . We ordered slice this time that order pasta a well; ordering slice left u overcooked pizza; I would recommend ordering pan . For pasta; I love their black white tagliatelle . What's to like there's perfectly cooked seafood top squid ink pasta! If have room; start the Rubirosa salad; had flavorful vinaigrette dressing abundance topping . You can't go wrong Rubirosa you can find a dish your liking!,5.0 star rating
3556,34,My roommate booked reservation our larger party 1 month . The time available 2 month 5:45 & 9:45 PM . We went 9:45--restaurant still busy! It worth late reservation however; all food I wa delicious . We ordered eggplant parm; arugula salad mozzarella stick apps . They were all great . We got tie dye pizza supreme pizza; were tasty; however I thought supreme blew tie dye of the water . Both a must try!!,4.0 star rating
3557,34,Joe's Pizza been go slice NYC couple year . On most recent NYC trip decided try few new pizza joint . Joe's classic Rubirosa's vodka pizza now current fave; flavor amazing the dough incredibly thin crispy . I definitely back . You could takeout it's sit restaurant.They offer the slice lunch . We ordered a slice of vodka; cheese supreme . All good the vodka undeniably delicious.,4.0 star rating
3558,34,Really enjoyed dinner . Came two girlfriend . We put name wait 6:30 we're able get table 7:30 . The restaurant in great location; easy grab drink elsewhere a bit . Ok pizza wa good; the pasta stole the show! Definitely recommend adding to meal . We tried rigatoni sausage the caico pepe . Both great! The pizza crust is verryyy thin; reminded of matzoh cracker . We half tie dye half supreme . Very delish . Love roni grease pool . We also tried dessert . Tiramisu wa awesome . Skip the zeppoles.,4.0 star rating
3559,34,"Loved place first time; I decided take mom second time . And oh boy service provided complete 180! At first visit; everything top notch . From friendliness attentiveness service; scrumptiously delicious food! The second visit...going well got pizza . Our server; In't catch name; basically dropped pizza plop onto pizza rack; looking another table talking people opposite direction then quickly walked away . There no;``enjoy meal""never came back check u . But 5 o'clock rolled around (time dinner menu start) we attended gentleman took plate away asked u we were doing . HE super nice I want say also gentleman served table at first visit . If wa my first visit; would left a sour note because her . Everything else wa exceptional! The pizza; host hostess; other server; were great!!! I've tried the tie die; the classic sausage broccoli rabe're delicious! A medium size a good 2 people . I've also tried the calamari an appetizer it wa yummy well . I'll def returning and recommend place others I'm glad I've experienced a great before the second faulty one.",4.0 star rating
3560,34,First time This pizza restaurant incredible The pizza delicious We rubirosa supreme split tie dye pizza--greatWe were only 2 people my daughter say we have ordered the larger a snack later.Very important need make reservation Restroom cleanPizza come In 2 size are thin crust We also rice balls- excellent appetizer For kid do serve root beer: (Aperol spritz my daughter had wa very enticing New York water tasted good,5.0 star rating
3561,34,Ugh; I really wanted like place; especially how highly spoken by cousin . We group 4 wait 1hr 45 minute a Sunday evening . The place small; very cute cozy . Everyone working beyond wonderful attentive; food fell short . We started rice ball; one best thing ordered . The complimentary olive oil bread serve fabulous!! The Caesar Salad so salty; I couldn't eat than a couple bite; maybe an night . Then; ordered Cacio Pepe; Rigatoni the kitchen brought this kale mushroom pasta; compliment the house . All three were okay; the kale pasta my favorite . We also ordered the Tie Dye Pizza; wa okay . The sauce wa the tastiest part; overall the food didn't leave me wanting come back . For dessert; ordered the tiramisu bread pudding; nothing crazy . Nothing wa awful; nothing wa really great; either . I likely not back.,3.0 star rating
3562,34,Finally made Rubirosa not disappoint! I without wait time seemingly unhelpful host; by time sat service super quick food great . We 5 people we ordered tie dye pizza; spaghetti meatball; 2 Caesar salad; brussel sprout; an extra order meatball :). All super good! Loved the tie dye pizza I could literally bathe vodka sauce I love it so much . But I do wish I tried creamier cheesier pasta . Meatballs ON POINT tho the brussel sprout so lemony flavorful I loved . Caesar salad were also perfection I wish I still eating rn . Sent pic the pizza my parent now wannacome the next time're town . I hear take reservation few week advance; the wait something to think.,4.0 star rating
3563,34,When someone life city wealth pizzeria a New York; inevitably one come idea along line pizza crawl . I such individual; decided kick self-indulgent carbo-loading exercise Rubirosa . My plan happened coincide annual Feast San Gennaro; Little Italy-wide festival taking place along Mulberry Street; added a festive ambience our pizza tour . Now what came - pizza! Expecting plentiful pie come; three u decided split one large pie - half Rubirosa Supreme half Tie Dye . The Tie Dye first slice I tried - the rich vodka sauce wonderfully matched the pesto mozzarella . Meanwhile the meat lover pizza the Rubirosa Supreme satisfied a primal need deep protein my slice . Supercharged with some oregano (the server provides great volume); my slice simply perfect . The tomato sauce stretch the border the pie the crust maybe a quarter an inch thick; submitting fully to the crush teeth dough.While list the top New York pizza dominated spot Brooklyn; take heart there is still one location Little Italy is serving some of the best pizza pie can find.,5.0 star rating
3564,34,Amazing amazing amazing!! Both pizza pasta amazing . The hostess usually super busy could care le you (thus one star). The rest staff great . Thin crust pizza yummy pasta . Definitely worth the wait . The place always super loud packed's sign that the food amazing!,4.0 star rating
3565,34,MehTook month long wait make reservation; Resy . Was worth time; effort most importantly wait nope sorry . I would give Rubirosa C ;'s good average being considered elite pizzeria within NYC . It good; expecting WAY . A suggestion best variety pizza the tie dye; wa hand the best one . The pasta my honest opinion're just meh well . All all I'm happy I tried place but isn't worth the hype all fairness . I won't back; however you enjoy mediocre/average pizza might your favorite place . Just a word wise are better establishment pizza the city,3.0 star rating
3566,34,In't know In't reviewed Rubirosa before.nothing hit spot like Tie Dye .'s every pizza lover dream! classic marinara; vodka sauce course drizzle of pesto .'s insane good is.this splurge spot; whenever I little room my wallet I love come . is little pricey i promise's worth every penny.I recently got pasta first time it blew my mind . I got rigatoni the amazing sausage ragú my partner got the cacio . packed flavor; cooked perfectly al dente.I love place much; please treat! *head they're usually super busy call ahead make a reservation!!!,5.0 star rating
3567,34,Excellent pizza great customer service . The restaurant super small . It definitely stressful be inside great system get place go . Step inside order; they give a number; deliver to outside . The classic delicious supreme . Margarita is pretty dry wa a bummer.,4.0 star rating
3568,34,{ San Gennaro 2018 Review} - Cute Storefront; Delicious Pizza; Great ServiceI decided finally eat Rubirosa The Feast San Gennaro happy I! I able get table outside...handful outdoor table's limited . I came early; right big lunch crowd...your planning eating outside I suggest do same . The Service fantastic outside! Water refill came around often; waitress extremely friendly; food take time come it crowded . The food AMAZING!! Prices standard Manhattan ...n't killer the Pizzan't place come your pinch . The food made fresh came the table nice & hot . I reviewing I: -Rice Balls App: Very tasty! Loved the slice prosciutto inside they very cheesy! Tiny portion; came 4 mini rice ball . 4 5 stars-Small Pie Half Supreme Half Vodka Sauce: Small Pie great splitting 2 people I wouldn't recommend a small pie a group larger that . The pie big diameter but they are SUPERRRR thin! I would absolutely order this pie . I loved the vodka sauce & supreme slice . The vodka sauce wa phenomenal the sausage & pepperoni the supreme pie total perfection . The dough the consistency of a cracker I thought wa unique a good way . Rubirosa sure know make a pie . 5 of 5 starsAll all I enjoyed first visit to Rubirosa will definitely be back.,5.0 star rating
3569,34,Rubirosa recommended me one my Yelper friend not disappoint . I made reservation per recommendation I'm glad I place packed shortly seated . Me my BF shared regular pizza (6 slice) half Rubirosa Supreme - tomato; mozzarella; pepperoni; meatball; roasted garlic half Tie-Dye - vodka; tomato pesto; fresh mozzarella . The Rubirosa Supreme great; tasty sauce fresh topping a thin crust NYC style dough . Tie-Dye good but I think could done without half because sauce similar that the Rubirosa . In retrospect I wish ordered the arancinis (rice ball); I've heard're very good . I guess we'll have come back try it!.,5.0 star rating
3570,34,The food excellent . We the tie dye pie; regular pie; casa pepe pasta entree . The octopus rice ball apps . Loved . The pizza legit; thin crust; crunchy; simple tasty layer sauce cheese . Being NYC I weary I impressed . We wait an hour a table a Friday night . Definitely make a reservation prior going . It packed.,5.0 star rating
3571,34,One thing: food weakness pizza; burger; McDonald's . I know: healthy; right? But regardless; search Yelp place eat visiting NYC revolved around most recommended pizza burger joint . And review place top . I lucky score reservation online- absolutely needed . Our slot 10:15pm while I tried calling several time leading day; even walking earlier same night; nothing ever available earlier . Even at 10pm; restaurant still packed people waiting line outside . On food . It safe say I love . This pizza sooo good . We opted for half tie dye pesto vodka sauce half supreme since many Yelpers raved it . I huge fan vodka sauce pretty much always order this when getting pasta; it very good; I to admit I loved supreme! Their tomato sauce excellent obviously made fresh ingredient . And of supreme ingredient seasoned well flavorful . Especially the sausage . Seriously good . It's a week since I ate I remember thinking the sausage the real star . My husband isn't obsessed pizza like me also ordered the Cacio e Pepe it very good . Traditional; cheesy peppery like'd expect; so you come and order thing . It's JUST a pizza place . If I lived in NYC; I would prob come a lot; but sadly In't; so I'll have to drool the picture instead.,5.0 star rating
3572,34,Amazing vodka pizza . If coming dinner; highly recommend reservation . I came lunch Sunday afternoon right opening (11:30am) no wait . If wait noon there would've! My 2 friend I split large pizza 1/2 vodka 1/2 bianca $27 . More enough food 3 girl . They cut pizza 8 slice . I rate 5/5 the vodka slice were thin; crispy delicious . 3/5 bianca slice because were crispy due the layer ricotta cheese . Still tasty! The bathroom cook like oven might possibly add stress you need go #2 ...,5.0 star rating
3573,34,Good thin crust pizza wait insane . Walk in dinner (especially weekend) be long 3 hour wait either come early; put name find something do meantime your best bet plan ahead snag reservation online.Came a group we shared 2 small pie; rubirosa supreme tie dye . Small pie come 6 slice large come 8 (have option split half half either size). They also provide a dish Parmesan cheese; chili flake herb . The rubirosa supreme a good balance topping flavor without overly salty tie dye on blander side . Even though the pizza super thin (like cracker thin); still able to hold shape wa impressive.The staff welcoming the bartender make great drink . Pizza and overall experience wa good minus the wait I personally still prefer quick NY slice the pizzeria around the city.,4.0 star rating
3574,34,Bleh . Why tourist always inflate everything? Are really easily impressed bland greasy pizza? I have wary this pizza joint heart little Italy I'd gone Gelso Grand block week prior had an excellent time I ignored instinct . WOE . Listen your instinct! The rating grossly inflated tourist have idea real pizza supposed taste like- definitely this greasy bland mess got . Had half Bianca half fresca although wan't bad wa boring . I'm taking star because's overhyped yet so mediocre . Save; even the review all is mediocre pizza joint overcrowded tourist in one the gimmicky area Manhattan . If want real NY tourist worth it experience go Lombardi's 3 block.,2.0 star rating
3575,34,Hype? What hype? This place hype? I no idea...A friend mine found place his search some amazing pizza . We made way spending several hour Whitney Museum . Rubirosa came highly recommended . I'm glad we followed made here . This restaurant bit dark; even day . Not a whole lot sunlight the window . We lunch here on a Tuesday; still busy the late afternoon . Our large half half pizza came 8 slice . We the Tie-Dye (Vodka/Tomato/Pesto/Fresh Mozzarella) Rubirosa Supreme (Tomato/Mozzarella/Pepperoni/Mini Meatball/Roasted Garlic). Absolutely amazingly delicious pizza . I a little love the Rubirosa Supreme . So Good! I especially loved the super thin crispy crust . Their pizza made perfection.Service great . Seated soon we walked in . Our server brought water and continuously brought refill throughout meal . Pizza came long ordering . I'm sure long the wait; itn't feel long all . This place so yummy . I want go back already!,5.0 star rating
3576,34,Hands; 5 star! The food; wine; staff ambiance par . I made reservation week advance (def make re!) were seated immediately . We ordered Pinot Grigio (delish!) Rubirosa salad start wonderful . The salad light fresh dressing wa perfect . We ordered half tie dye pizza; half supreme pizza . If love pesto tie dye for; you love meat supreme the way go . Personally I love so were amazing me! I've wanting go for a while and wanted know it lived up to the hype . Def!!! Coming back for sure.,5.0 star rating
3577,34,This place been reviewed ton; will hit highlight . Food great - started ceasar salad; Italian wedding soup; had Vodka sauce pizza . The atmosphere cozy we sat kitchen area enjoyed the lively activity . There a unisex; one-stall bathroom is shared the employee . It's clean ;n't worry . Service great; everyone pitch ;n't waiting . Super dark inside; cozy . Make sure you make reservation do youn't waiting 2 + hour.,4.0 star rating
3578,34,My husband found place watching 10 great pizza place NYC; wanted give try . It look delicious all photo . We came around 4:45pm sunday it full luckily we got empty table near entrance . They only serve pizza till 5 we ordered 14' inch (small) vodka pizza it came quickly . The service great omg pizza so delicious; perfect amount cheese sauce . The pizza crust so thin pizza melting mouth . You need a reservation with party 3 4 otherwise you will end waiting atleast 30 mins.I love place definetly coming back soon.,5.0 star rating
3579,34,Rubirosa; I want love wait time go! Came Saturday night we knew would wait . Hostess said 1 hour + 45 minute we put name option bar seating available earlier . I won't go about shady service hostess her dismissive attitude she wait time reason 4 star . Word the wise: waiting space the bar ;'s probably best stay inside she made effort giving u seat the bar we came ask it....On the food - well; Rubirosa is I love . Everything AMAZING! We started the baked clam I tell I've never my life clam taste like; I not lying . We had the carbonara a medium pie split with half tie-dye (mix pesto; vodka margarita) half supreme . All delicious; especially the tie dye . Wow all sauce taste delicious! Another Yelper note the middle the pie soggy I'd to agree; but still yummy nonetheless . The guy working behind the bar also cool helpful! They helped find a wine super similar to the Sancerre I wa craving also helped u pick food advising the popular item the portion size . Tip bartender; people!! I work around the area would love to come back when there's le a wait time a hostess's a little empathetic towards customer.,4.0 star rating
3580,34,Come discover solid; real-deal Italian food Rubirosa.Get reservation . Theyn't play around . They booked solidly time . Andn't late . Theyn't slack move elsewhere . 15 minute push back all'll get.The PIZZA fantastic; of best'll; especially appreciate thin crust.The CALAMARI everything calamari . Rubirosa's version could be poster child of all calamari.The day were; BLUE CRAB SPAGHETTI special going . Sadly; cook over-lemoned dish wa no good . Without over-lemonization - it would've awesome . Manager: you hear me now? lol Let customer decide much lemon want their pasta . Unless you're serving Lemon Chicken something like; leave the lemon squeezing the peep! Rubirosa make everybody's best Italian New York list . Love the place will visit everytime I'm New York.,5.0 star rating
3581,34,"It's solid pizza you anywhere else besides NYC . But this city ;'s big``meh"". There nothing spectacular food; wine; the staff (Bob behind the bar in a funk; apparently); smarter spend calorie elsewhere.",2.0 star rating
3582,34,Yes; Rubirosa really good it really worth wait; planning ahead time secure reservation . They serve thin crusted pizza seasoning so point - perfect balance light dough; tarty-sweet sauce fresh topping . My favorite the tie dye; my family also really enjoyed the mushroom pepperoni one . We also tried seafood fettuccine and it superb . Would come back and eat whole pie myself anytime; seriously.,5.0 star rating
3583,34,Some best pizza Manhattan . The pizza paper thin; crispy; super flavorful . I recommend trying rubirosa supreme course renowned vodka pizza . I've also heard great thing tie-dye; I'll make sure try next time around! Apart pizza; calamari also excellent shared 3-4 people . In term wait time ;'ll definitely waiting dinner day the week . For busy day; e.g . Friday Saturday; expect wait about 45 minute an hour . I definitely recommend reserving table ahead time can . With being said ;'re right SoHo time be easy kill all the shop surrounding you! And even you're much of a shopper; trust - the wait worth.,4.0 star rating
3584,34,I used think sauce my least favorite part pizza . Now I think I eating wrong pizza . The sauce vodka pie outstanding- got half pesto added; it a great compliment . The crust is cracker thin super crisp; there's enough cheese offset acid sauce . Love the ambiance; too- updated homage the old school Italian restaurant just down the street; not fussy all . Worth the wait.,5.0 star rating
3585,34,Yummy pizza a fun classy environment . The odd thing that back corner restaurant where the brown people seated . I'm one care; it hard to notice . Other that; the experience awesome.,4.0 star rating
3586,34,We found two hair our food drink . Told management all did comp Diet Coke . Disgusting!!!,2.0 star rating
3587,34,Visited Rubirosa recent Friday night . We given 3-hour wait table 4; hostess recommended a few nearby place; took #called 2 hr; 20 minutes.We worst service I've ever experienced . Not server disappear never bring drink order back; manager actually supported complained . The pizza; delicious; arrived drinks.The manager unapologetic offered nothing compensate the lousy service . He did assign u another waiter; wa good her job awkward circumstance . When given our credit card payment; the original waiter obtained the card information cyber stalk a guest our party confronted BY NAME when he used the bathroom . That interaction wa totally inappropriate threatening . Again; apology management.,1.0 star rating
3588,34,This still absolute favorite pizza trying lot other popular pizza place Manhattan . I love NY style pizza; I always crave Rubirosa's others . The crunch crust the flavor the sauce can't beat . I usually get half vodka half supreme pizza (glad let do split) - Both amazing very popular; I personally like the vodka bit better.The wait time get long . I would definitely recommend making reservation; coming few minute they open lunch.,5.0 star rating
3589,34,If I an Italian nonnna made soft; pillowy; buttered pasta filled love care I would imagine something like ricotta ravioli Rubirosa . I devoured dish . Literally finished within 3.23 minute placed table . It rich; creamy; soft; divine experience mouth . I'm carb girl I know pasta; my bread; my pizza; I say delicious I mean it . I also shared small pizza - half Fresca half arugula this also delectable . I really enjoyed arugula shaved Parmesan balsamic glaze . The Fresca a good light contrasting taste to the slightly heavier arugula pizza . We got seated almost immediately when we arrived around 4pm a Friday . The service wa speedy attentive we'd definitely come back soon.,5.0 star rating
3590,34,Pizza food delicious unfortunately pizza showed in shamble . We ordered trycaviar . They try use different company since food great the deliveryn't to par.,3.0 star rating
3591,34,Decent thin pizza nolita . But I'm taking one star ridiculous price one star for hecticness . I'm sure this place got popular . I also been one Staten island; Joe Pat's . I think Rubirosa better one though . And the taste? It's bad not great either . It unique the crust extremely thin the tomato sauce nothing of ordinary on bit sweeter side . And the pepperoni; oh god; wa sOOooo salty . Not sure it legitimate charge $25 for an extremely thin pizza topping costing like $3-5.,3.0 star rating
3592,34,The best pizza I've ever . The crust super thin . If get large portion would enough pizza 2 people have week . The proportion topping well balanced . The sauce not overwhelming; shred basil you get per bite . It nice came 3 dry sauce . The downside that the water beer not cold (the heatwave 95 degree outside). It wa also dark inside; made it hard fawn my date . For huge $25 pizza it wa a great value lunch . 10/10 would go back much possible!!!,5.0 star rating
3593,34,I think new favorite pizza spot . Well worth wait . I came around 6PM wait 45 min . We had half vodka pizza half Rubirosa supreme replaced meatball prosciutto . What I like about place that pizza crust is so thin . We able finish whole thing two people didn't feel disgusting . We also shared pasta white clam sauce . My friend told that her fave dish didn't disappoint . I already recommended Rubirosa so many my friend and loved too! The thing I wish they had some drink special happy hour.,4.0 star rating
3594,34,Pizza . Pie . Heaven!!!! Stuffed an early brunch Katz time kill our flight back LA; decided squeeze pizza our last meal planned take some for plane ride . First loved fact're able split pizza choice half . Second; large huge can definitely feed 3 people . Third; wait I take back; 2 people good enough since's addicting you keep eating even though full!!! Get tie dye; vodka sauce with pesto goodness . Flavors just melt your mouth . Wish had space try homemade pasta also looked amazing.,5.0 star rating
3595,34,Rubirosa teeter edge four star atmosphere generated it popularity . The food drink push sincerity staff keep Rubirosa 5-star platform . Here's deets our recent dinner: Rubirosa salad; 16: Solid; rich; enjoyableTye-Dye pizza; small; 23: Pesto; tomato; vodka sauce; mozzarella; excellent . Maybe finest thin crust've NYC? Marta still comparable.NY strip steak; 34: The GF asked steak Italian I replied; yeah; Tuscany . Ours cooked slightly north of the requested medium-rare not the way medium; I found perfect; plenty 2-person share . The salt-and-pepper potato creamed Swiss chard the plate excellent; too.Ferrari 235 cocktail; 14: Excellent Negroni riff; try like Negroni; served over iceLambrusco; glass; 10Rubirose; bottle; 38: easy drinkTOTAL; 135BONUS the booze better value manyTIP boisterous place around the 630-730 dinner seating rush without room wait have drink . Avoid unless you have resy you're willing wait somewhere nearby (maybe a long time) TIP visit resy.com make a resy 30 day; so . Avoid the resy app it's uninformative about when the restaurant's book open it's slow.TIP be noisy especially next the large party table the second room back we've sat twiceTIP Marta E 29 Street a comparable experience in an abundant; comfortable; beautiful space is easier get a resy though steeper price,5.0 star rating
3596,34,BEST PIZZA IN NEW YORK! Rubirosa amazing!! I saw from YouTube channel; strictly dumpling . I love thin crust pizza this restaurant recommended video . I went last Saturday afternoon 2pm . And were still hour wait . I ended waiting around 45 minute; ok . I ordered half Vodka half In't remember name . Vodka pizza amazing . Perfectly clean vodka sauce perfectly balanced cheese . I felt satisfied the first bite . The crust also got amazing texture taste . Btw; the environment is so cozy . Definitely coming back soon (maybe next week? ),5.0 star rating
3597,34,This gem Little Italy far the best pizza the area . As local ha went around trying of Little Italy's pizza offering many year; place always my favorite . Great pizza . Great staff . Overall excellent place.My favorite the Tie-Dye pizza; made vodka sauce; tomato; pesto; fresh mozzarella . Looks amazing taste even better! Perfect sharing a large group even one person . My favorite the Bianca; ricotta; mozzarella; garlic . Next time're Little Italy; definitely check place!,5.0 star rating
3598,34,Solid Italian spot reasonable price . It's also roomier look outside . Good group b/c take reservation . Enjoyed pizza it's in SoHo/Nolita that's the scene're looking.,4.0 star rating
3599,34,I cheapskate come giving five star Yelp; you already tell this place made happy . In short summary; I can't think better pizza I've life . I half full going went the obvious: half half tie-dye supreme . I still drool thinking their tomato sauce I would even take a loan find the secret . The meatball on point well I fell in love their fresh; triple condiment go very well their food: oregano; red pepper; and parmesan cheese . The one fit my taste much the flourless chocolate cake my 99.99% DNA match like it's my opinion . I made a reservation I fortunately did not wait like many others say did . But I wish wouldn't a wait without a reservation so I come often a I'd like . Can't wait my next visit . Thanks existing!,5.0 star rating
3600,34,This might best NYC offer; For it up like Roberta's; John's Bleecker; Prince St. Pizza; Bleecker St. Pizza; etc.I got 1/2 tie-dye 1/2 vodka to-go since place slammed.The crust perfect; Soft chewy throughout pie moving progressively toward perfectly light; crispy exterior . There also char mark spotted throughout underside; always good sign my book.The sauce extremely flavorful; vodka coming brighter; sweeter; generally better the red sauce the tie-dye (though I thought were the same sauce?) the pesto the tie-dye rich; garlic-y; herbaceous.The cheese also good - compete small; slightly blistered spot - though nothing terribly special . I also wish (this is true with many place )'d just slightly cheese coverage (maybe 75% the pie instead of; say 50-60 %). That said; can order extra mozz just few dollar; not really much complain long a you know going it that you might want to do that.Overall; possibly the very best pizza I've ever.,5.0 star rating
3601,34,This place make good pizza . The sauce truly make pizza great - sweeter most pizza sauce I've in Manhattan . The pizza purchased half vodka; half tie die . I recommend . The interior restaurant cozy the wait staff polite . Update: moving 5 star second try . This pizza straight incredible . It all the sauce - unlike sauce . I not recommend the tie die pie enough . The service is very polite take time well . This place is well worth the wait.,5.0 star rating
3602,34,Go for hung lunch . Absolutely FANTASTIC thin crust pizza . The top 4 come slice . All delicious . Supreme Classic favorite . Meatball Chicken Parm sandwich both insane.Pastas - 5 star! Cavatelli sausage broccoli rabe . Wow! Rigatoni w sausage ragu making my mouth water . Full bar!!! Great bartender! Be warned - walking this restaurant look like walking a dive bar . Personally I love dive bar . This the best pizza / pasta any dive bar I've ever frequented . Great spot . Don't let the dive bar fool.,5.0 star rating
3603,34,Been waddling all pizza spot city; no question I stop . I ordered the pizza the pesto swirl; vodka tomato sauce didn't really love it . I think the price the hype; I expecting lot I not impressed . The pizza kind cold didn't really flavor . Bummed onward to try more pie the city!,3.0 star rating
3604,34,The best pizza place I think entire city . The pizza fantastic place beautiful rustic atmosphere it.Foodwise I had pizza anti-pasta . The pizza good everyone say . The ingredient use high quality good style thin crust . The thing I hate it it little greasy my taste it still good . The anti-pasta also nice used quality olive . I enjoy it alternative the greasy pizza.The atmosphere the restaurant is the best I been in pizza place . Its dim intimate is great romantic date . The building feel like old school bar wa way back . It feel like a well done nolita restaurant that make sense.Price-wise the food isn't actually that expensive the service is fine a well . One downside place is that don't take reservation (least that I aware .) Overall a fantastic pizza/Italian place . I highly recommend coming around the nolita region . I also recommend this place if you are looking a place take date.,5.0 star rating
3605,34,After informed wait time hour; grumbling stomach giving idea finally getting try pizza ha taken my instagram feed . Our party two decided wait around see bar seat opened; luckily; 15 min; snagged seat bar . We ordered the octopus app half half vodka supreme pie . I see they're popular . The crust on the pizza unique . It's thin; crisp; almost cracker like; still the right thickness still create a balance chew crunch . This crust just a supporting role the fresh ingredient delicious pizza sauce though . Everything worked really well together tasted amazing . I honestly wouldn't wait more than an hour I came back; it's definitely rave worthy; say a lot NY there's amazing pizza around every corner.,4.0 star rating
3606,34,"Let start by saying I've visited Rubirosa past two weekend . It so happens aligned perfectly yearly San Gennaro Festival . So naturally; Nolita Little Italy entrenched constant flood people.Having read Rubirosa it reputation one city's best pie; I cross place list . I high expectation we approached restaurant front; made sure temper somewhat I've let before (I'm calling; Keste!).The pizza thin crust; quite paper thin ;'s definitely closer Lombardi's John's Bleecker . Having said; I always preferred latter term consistency mouth feel . This bit context important; put perspective incredible pizza is.We ordered small pie - one half Tie-Dye; other Funghi . The Funghi white pizza mozzarella; oyster mushroom; roasted garlic; topped Arugula . The garlic paired mushroom really gave nice earthy bite; arugula helped balance out oiliness slice . Definitely one better white slice I've recent memory; deserving four star rating it . But real main event Tie-Dye slice . Perhaps most Instagram-worthy the variety served by Rubirosa; this one feature standard tomato vodka sauce; along fresh mozzarella a light striping pesto . The latter ingredient night seem like much; the kick the pesto beautifully contrasted the creaminess the vodka blended perfectly the chewy mozzarella bite . The acidity the tomato sauce brought home all the topping element . That's where the experience end; however . The dough this slice is perfectly crisp the bottom; just the right amount brick oven char (though admittedly In't know they use method). The crust element crispiness; a nice doughy softness inside . The contrast flavor texture a bit surprising a pie that wa``the top""one would assume breaking the topping list.To conclude; might around the corner Lombardi's; a place that is adorned a reputation a one the area's finest thin crust institution (it wa good; not great); Rubirosa crafted a place itself among the upper echelon of NYC pizza lore . It might well the standard bearer thin crust in all of the five borough . That said; are plenty of others to try.It's a slam dunk 5/5 this place . I definitely back .``That's review; Frankie . ''",5.0 star rating
3607,34,This really sweet thin crust pizza spot! I came brother yesterday we really enjoyed . The decor pretty cool; bit vintage changing room . The wood ceiling the second room reminded the family room my parent house - cozy . You could hear many different language; I think a testament the diversity the patron . Italian; Spanish; Arabic; etc . the service great the pizza too! The red sauce the pizza clearly made the restaurant; I dinged one star for a pizza of just sauce; cheese; basil; I think really could've more generous with the cheese.,4.0 star rating
3608,34,Always prepared wait this spot! We came Sunday put name at 7pm; quoted 1.5 hr wait; ended getting called around 8pm . This place able take phone number; it's convenient since location near lot shopping walk around you wait . As food; I always order the tie dye pizza . They also allow you to two half different topping; is great trying a variety!,4.0 star rating
3609,34,Every year family visit abroad I take different real deal NYC pizza place . This year Rubirosa . We went Saturday walk party 6 . 2 hour wait; problem . Walked around little Italy surrounding area luckily table called a bit earlier time . The hostess very sweet on top thing . The food: ordered Calimari mozzarella stick start . The cheesy; gooey stick lovely . The calamari okay . For main event had pasta carbonara; chicken Parm; a tie dye a Bianca . Everything delicious . The reason I not giving 5 star the waitress . She not follow much; were left empty glass; water drink order long chunk time . Seemed a group her friend showed at the bar she no longer interested u . The bartender noticed tried to save the day though!,4.0 star rating
3610,34,Rubirosa go pizza place New York's kind hard go without long wait unfortunately I go much lesser I would like! I LOVE spot Vodka pizza is my favorite . For to truly enjoy rubirosa pizza it's probably only place I get pizza - original bread; sauce cheese without topping I truly enjoy pizza without thing diluting impact of it . I generally always get the vodka alternate the classic margarita!,5.0 star rating
3611,34,Rubirosa one those sought nyc pizza joint there's always wait . While pizza definitely delicious; I'm sure's worth of hype . I enjoyed Supreme pizza; pepperoni mini meatball . I definitely back; won't go running.,4.0 star rating
